Id,Station,Gender,Helmet,Location,Comments,CreatedDate,Column1,Column2,Column3,,Time
2681,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:36 PM,12
2682,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:27:44 PM,12
2683,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:27:52 PM,12
2684,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:27 PM,12
2685,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:36 PM,12
2686,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:28:51 PM,12
2687,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:29:45 PM,12
2688,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:30:09 PM,12
2689,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:31:15 PM,12
2690,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:31:21 PM,12
2691,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:31:25 PM,12
2692,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:32:14 PM,12
2693,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:33:12 PM,12
2694,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:37:12 PM,12
2695,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:39:06 PM,12
2696,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:39:20 PM,12
2697,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:40:46 PM,12
2698,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:40:58 PM,12
2699,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:44:38 PM,12
2700,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:46:02 PM,12
2701,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:53:29 PM,12
2702,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:53:33 PM,12
2703,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:54:35 PM,12
2704,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:54:52 PM,12
2705,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:54:56 PM,12
2706,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:55:50 PM,12
2707,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,12:57:15 PM,12
2708,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,12:57:20 PM,12
2709,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:18:49 PM,13
2710,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:20:10 PM,13
2711,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:21:09 PM,13
2712,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,TRUE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:21:22 PM,13
2713,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:22:17 PM,13
2714,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:23:47 PM,13
2715,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:23:51 PM,13
2716,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:25:04 PM,13
2717,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:25:09 PM,13
2718,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Sidewalk,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:25:39 PM,13
2719,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,TRUE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:26:33 PM,13
2720,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:27:16 PM,13
2721,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:28:18 PM,13
2722,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:28:22 PM,13
2723,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:29:09 PM,13
2724,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:30:29 PM,13
2725,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Male,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:30:56 PM,13
2726,Location 7b: Regents Drive at Stadium Drive EAST/WEST,Female,FALSE,Street,Counting 7-a should be counting 7b,5/5/2015 0:00,12:00:00,AM,3,1:31:02 PM,13
2727,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:04:34 PM,13
2728,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:05:40 PM,13
2729,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:05:45 PM,13
2730,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:05:51 PM,13
2731,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:07:58 PM,13
2732,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:08:01 PM,13
2733,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:08:58 PM,13
2734,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:09:03 PM,13
2735,Location 6: Campus Drive at the Stamp,Male,TRUE,,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:16:27 PM,13
2736,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:16:33 PM,13
2737,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:26:58 PM,13
2738,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:27:03 PM,13
2739,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:27:06 PM,13
2740,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:27:10 PM,13
2741,Location 6: Campus Drive at the Stamp,Female,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:27:15 PM,13
2742,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:27:18 PM,13
2743,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:35:34 PM,13
2744,Location 6: Campus Drive at the Stamp,Male,TRUE,,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:35:41 PM,13
2745,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:35:48 PM,13
2746,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:37:04 PM,13
2747,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:37:13 PM,13
2748,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:37:43 PM,13
2749,Location 6: Campus Drive at the Stamp,Female,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:37:47 PM,13
2750,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:38:13 PM,13
2751,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:38:43 PM,13
2752,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:40:46 PM,13
2753,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:40:53 PM,13
2754,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:40:57 PM,13
2755,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:41:43 PM,13
2756,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:41:49 PM,13
2757,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:41:54 PM,13
2758,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:42:12 PM,13
2759,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:44:31 PM,13
2760,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:44:32 PM,13
2761,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:44:45 PM,13
2762,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:45:00 PM,13
2763,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:45:24 PM,13
2764,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:47:25 PM,13
2765,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:48:46 PM,13
2766,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:50:02 PM,13
2767,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:50:53 PM,13
2768,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:52:29 PM,13
2769,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:53:25 PM,13
2770,Location 6: Campus Drive at the Stamp,Female,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:53:29 PM,13
2771,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:53:34 PM,13
2772,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:54:04 PM,13
2773,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:54:40 PM,13
2774,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:54:42 PM,13
2775,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:54:56 PM,13
2776,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:55:04 PM,13
2777,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:55:04 PM,13
2778,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:56:46 PM,13
2779,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:57:28 PM,13
2780,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,1:58:58 PM,13
2781,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:00:25 PM,14
2782,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:02:11 PM,14
2783,Location 6: Campus Drive at the Stamp,Male,TRUE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:02:20 PM,14
2784,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:02:25 PM,14
2785,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:02:40 PM,14
2786,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:02:44 PM,14
2787,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:03:05 PM,14
2788,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:03:57 PM,14
2789,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:04:29 PM,14
2790,Location 6: Campus Drive at the Stamp,Male,FALSE,Street,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:04:33 PM,14
2791,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:04:54 PM,14
2792,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:05:48 PM,14
2793,Location 6: Campus Drive at the Stamp,Male,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:06:12 PM,14
2794,Location 6: Campus Drive at the Stamp,Female,FALSE,Sidewalk,It is extremely hot outside. Many of the guys and girls are dressed for the weather.,5/5/2015 0:00,12:00:00,AM,3,2:06:17 PM,14
2795,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:39:37 PM,13
2796,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:39:42 PM,13
2797,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:39:48 PM,13
2798,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:39:53 PM,13
2799,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,TRUE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:40:33 PM,13
2800,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:40:37 PM,13
2801,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:40:40 PM,13
2802,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:42:15 PM,13
2803,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:42:21 PM,13
2804,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:42:27 PM,13
2805,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:42:50 PM,13
2806,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:44:58 PM,13
2807,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:46:36 PM,13
2808,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:46:56 PM,13
2809,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:47:06 PM,13
2810,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:47:46 PM,13
2811,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:48:50 PM,13
2812,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:48:54 PM,13
2813,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:48:58 PM,13
2814,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:49:02 PM,13
2815,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:49:06 PM,13
2816,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:49:12 PM,13
2817,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:49:26 PM,13
2818,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Female,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:49:37 PM,13
2819,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:49:42 PM,13
2820,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:49:50 PM,13
2821,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:49:54 PM,13
2822,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:50:03 PM,13
2823,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:50:36 PM,13
2824,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:50:41 PM,13
2825,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Sidewalk,,5/5/2015 0:00,12:00:00,AM,3,1:50:49 PM,13
2826,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:51:10 PM,13
2827,Location 7a: Regents Drive at Stadium Drive NORTH/SOUTH,Male,FALSE,Street,,5/5/2015 0:00,12:00:00,AM,3,1:51:40 PM,13
